species,pop1,pop2,n_sub,n_reps,fst,fst_sd
Parabacteroides_distasonis,Germany,Sweden,28,100,-0.004421314523273196,0.004447155296292347
Parabacteroides_distasonis,Germany,UK,28,100,-0.0021308734514966466,0.004990070900106317
Parabacteroides_distasonis,Germany,US,28,100,0.03231716378556285,0.02144130149424266
Parabacteroides_distasonis,Israel,SW,28,100,0.00473520556063,0.00933809713388828
Parabacteroides_distasonis,Israel,Sweden,28,100,0.026838307707073197,0.018947709650906547
Parabacteroides_distasonis,Israel,UK,28,100,0.0322102667146637,0.02650628236560402
Parabacteroides_distasonis,Israel,US,28,100,0.010747360725875305,0.011135157461110469
Parabacteroides_distasonis,SW,Sweden,28,100,0.020053692274654353,0.016867904607603935
Parabacteroides_distasonis,SW,UK,28,100,0.02598824715036415,0.01856809494015522
Parabacteroides_distasonis,SW,US,28,100,0.023427203426050064,0.014749700556722216
Parabacteroides_distasonis,Sweden,UK,28,100,-0.005857020758953834,0.005833798818945722
Parabacteroides_distasonis,Sweden,US,28,100,0.019516746297200755,0.020864497752800214
Parabacteroides_distasonis,UK,US,28,100,0.029743760559112035,0.024883544676576653
PeH17_sp000435055,AG,BF,21,100,0.044990400473449446,0.010260584341579192
PeH17_sp000435055,AG,DM,21,100,0.004456174892410908,0.007028297010063658
PeH17_sp000435055,AG,GH,21,100,0.027951850958390666,0.005172043640027029
PeH17_sp000435055,AG,KY,21,100,0.01795427776517783,0.005544793526047297
PeH17_sp000435055,AG,SW,21,100,0.007096228706546571,0.006899806286736115
PeH17_sp000435055,BF,DM,21,100,0.048256709783038775,0.009264010851101375
PeH17_sp000435055,BF,GH,21,100,0.014960814145724649,0.006248503407285639
PeH17_sp000435055,BF,KY,21,100,0.032231793049095604,0.010080866710871808
PeH17_sp000435055,BF,SW,21,100,0.05289062621387938,0.009474495875267726
PeH17_sp000435055,DM,GH,21,100,0.031604455324921246,0.00546347115174692
PeH17_sp000435055,DM,KY,21,100,0.020928930775544318,0.0059273869253213315
PeH17_sp000435055,DM,SW,21,100,0.0013267747167442223,0.006918758275139537
PeH17_sp000435055,GH,KY,21,100,0.016634415537412267,0.0014241911808717158
PeH17_sp000435055,GH,SW,21,100,0.033601435148317836,0.005361673675733403
PeH17_sp000435055,KY,SW,21,100,0.024315671401145048,0.006026317251968148
Phascolarctobacterium_A_succinatutens,AG,China,20,100,0.08289894285849074,0.027033497080456412
Phascolarctobacterium_A_succinatutens,AG,DM,20,100,0.0039040159082541835,0.0037821152762516144
Phascolarctobacterium_A_succinatutens,AG,Denmark,20,100,0.3099789234432762,0.046856798493270346
Phascolarctobacterium_A_succinatutens,AG,Fiji,20,100,0.05104764322100044,0.007911214453964125
Phascolarctobacterium_A_succinatutens,AG,Israel,20,100,0.06555157529402472,0.004706692282088874
Phascolarctobacterium_A_succinatutens,AG,KY,20,100,0.019128446896124942,0.004401361804493679
Phascolarctobacterium_A_succinatutens,AG,SW,20,100,0.007683331330574091,0.00534578735737526
Phascolarctobacterium_A_succinatutens,China,DM,20,100,0.08606566507885006,0.02935393048967013
Phascolarctobacterium_A_succinatutens,China,Denmark,20,100,0.1400945475083231,0.06371067723996438
Phascolarctobacterium_A_succinatutens,China,Fiji,20,100,0.11103368713875877,0.03347866083216104
Phascolarctobacterium_A_succinatutens,China,Israel,20,100,0.0720603015481974,0.022260797357858086
Phascolarctobacterium_A_succinatutens,China,KY,20,100,0.08019365518198952,0.02815322238336907
Phascolarctobacterium_A_succinatutens,China,SW,20,100,0.08562533997553548,0.03027571499432643
Phascolarctobacterium_A_succinatutens,DM,Denmark,20,100,0.3234109450928196,0.047367453020856695
Phascolarctobacterium_A_succinatutens,DM,Fiji,20,100,0.04538556123903147,0.006945374084328805
Phascolarctobacterium_A_succinatutens,DM,Israel,20,100,0.0624718175540453,0.003332289612744215
Phascolarctobacterium_A_succinatutens,DM,KY,20,100,0.019791855453353806,0.004016273060306195
Phascolarctobacterium_A_succinatutens,DM,SW,20,100,0.0032591715691983963,0.0032621826819889004
Phascolarctobacterium_A_succinatutens,Denmark,Fiji,20,100,0.36290272175716654,0.04827369839159544
Phascolarctobacterium_A_succinatutens,Denmark,Israel,20,100,0.2698233754045365,0.05216841261947217
Phascolarctobacterium_A_succinatutens,Denmark,KY,20,100,0.30822340675371757,0.04917483315403739
Phascolarctobacterium_A_succinatutens,Denmark,SW,20,100,0.33017813900466614,0.048721924501130616
Phascolarctobacterium_A_succinatutens,Fiji,Israel,20,100,0.08495716456014807,0.008294158359573527
Phascolarctobacterium_A_succinatutens,Fiji,KY,20,100,0.05447795302672151,0.00778245530788468
Phascolarctobacterium_A_succinatutens,Fiji,SW,20,100,0.039630922552561655,0.006170423833392115
Phascolarctobacterium_A_succinatutens,Israel,KY,20,100,0.03296707192318115,0.0016932461103128093
Phascolarctobacterium_A_succinatutens,Israel,SW,20,100,0.06916250115605405,0.0049301847979727345
Phascolarctobacterium_A_succinatutens,KY,SW,20,100,0.026201041124726068,0.0038101467368304226
Phascolarctobacterium_faecium,AG,China,21,100,0.07134280919117136,0.02446750427513608
Phascolarctobacterium_faecium,AG,Fiji,21,100,0.10241308113502974,0.015280007975087266
Phascolarctobacterium_faecium,AG,SW,21,100,-0.002464128409531284,0.0074427086151181866
Phascolarctobacterium_faecium,AG,US,21,100,0.03625606111398071,0.01474590906361143
Phascolarctobacterium_faecium,China,Fiji,21,100,0.12558311535941705,0.028326464294453554
Phascolarctobacterium_faecium,China,SW,21,100,0.06036861432300523,0.01916789840871673
Phascolarctobacterium_faecium,China,US,21,100,0.039165880457627616,0.02853427890063726
Phascolarctobacterium_faecium,Fiji,SW,21,100,0.08917304856513414,0.012232054234178528
Phascolarctobacterium_faecium,Fiji,US,21,100,0.10290179244460357,0.018671526546169725
Phascolarctobacterium_faecium,SW,US,21,100,0.010550360758776958,0.010542238093614646
Phil1_sp001940855,AG,BF,21,100,0.27204975303167966,0.024242337980330306
Phil1_sp001940855,AG,DM,21,100,-0.0024270198582568387,0.00800094474716457
Phil1_sp001940855,AG,KY,21,100,0.025287574234991294,0.008393698309502927
Phil1_sp001940855,AG,SW,21,100,0.03299609147205134,0.01969706169876432
Phil1_sp001940855,AG,UK,21,100,0.050584237435128826,0.00845476433618832
Phil1_sp001940855,BF,DM,21,100,0.2655014356846995,0.023185318410412072
Phil1_sp001940855,BF,KY,21,100,0.22580871720264997,0.021400264883125533
Phil1_sp001940855,BF,SW,21,100,0.3284348335576709,0.023349107097065745
Phil1_sp001940855,BF,UK,21,100,0.2983578744844502,0.021237893780518206
Phil1_sp001940855,DM,KY,21,100,0.018342170800788614,0.0050977325052195595
Phil1_sp001940855,DM,SW,21,100,0.048294988154595264,0.02039051705434271
Phil1_sp001940855,DM,UK,21,100,0.04777422357509486,0.0069661526368318145
Phil1_sp001940855,KY,SW,21,100,0.09082988266112352,0.01701112268178608
Phil1_sp001940855,KY,UK,21,100,0.04064545083221332,0.0032708594125842702
Phil1_sp001940855,SW,UK,21,100,0.10454141345316816,0.017091637210735398
Prevotella_sp000436915,AG,BF,29,100,0.3776259501482637,0.010043918499570195
Prevotella_sp000436915,AG,GH,29,100,0.361677439976903,3.559504440557531e-08
Prevotella_sp000436915,BF,GH,29,100,0.02182131662701408,0.004485447912003419
Prevotella_sp002299635,AG,BF,35,100,0.47567896610906674,0.013769592509655966
Prevotella_sp002299635,AG,KY,35,100,0.09087623638816161,3.239710973262009e-08
Prevotella_sp002299635,BF,KY,35,100,0.4675876410369829,0.013681994324671239
Prevotella_sp003447235,AG,BF,37,100,0.4224607249863172,0.025656590565463214
Prevotella_sp003447235,AG,DM,37,100,0.002943469173963336,0.0018299848061056187
Prevotella_sp003447235,AG,GH,37,100,0.3452733638598191,0.025244377395052753
Prevotella_sp003447235,AG,KY,37,100,0.028778284346639635,0.0030080951782820954
Prevotella_sp003447235,AG,SW,37,100,0.0029504386368176417,0.0014699140200558946
Prevotella_sp003447235,BF,DM,37,100,0.41224594468739667,0.02633956978518781
Prevotella_sp003447235,BF,GH,37,100,0.011704871596565216,0.00887580827010882
Prevotella_sp003447235,BF,KY,37,100,0.44289040675827485,0.02613856160855554
Prevotella_sp003447235,BF,SW,37,100,0.42721221161376216,0.025854190099271642
Prevotella_sp003447235,DM,GH,37,100,0.3349912253871357,0.024788298692462313
Prevotella_sp003447235,DM,KY,37,100,0.03307022229627885,0.0022299330711636725
Prevotella_sp003447235,DM,SW,37,100,0.005185694098374769,0.0012430785137784136
Prevotella_sp003447235,GH,KY,37,100,0.3643291503291991,0.024518786595282116
Prevotella_sp003447235,GH,SW,37,100,0.3495051178236392,0.024295132865899016
Prevotella_sp003447235,KY,SW,37,100,0.024221494904058772,0.0011615639774786384
Prevotella_stercorea,AG,DM,21,100,0.0005249989343780724,0.0016763462599427396
Prevotella_stercorea,AG,GH,21,100,0.03874572640503519,0.0014396167091690227
Prevotella_stercorea,AG,KY,21,100,0.02148749196657079,0.0029434292149757117
Prevotella_stercorea,DM,GH,21,100,0.03359294348941309,0.0011098313362176214
Prevotella_stercorea,DM,KY,21,100,0.014538497037964688,0.0017035148732808068
Prevotella_stercorea,GH,KY,21,100,0.050321066758961946,0.0015466936867133522
Ruminiclostridium_E_siraeum,AG,BF,22,100,0.23330824509950188,0.021071606269306216
Ruminiclostridium_E_siraeum,AG,China,22,100,0.14531229627602044,0.01543742359223265
Ruminiclostridium_E_siraeum,AG,Denmark,22,100,0.12658557267887335,0.01853081502843649
Ruminiclostridium_E_siraeum,AG,GH,22,100,0.09780565863577208,0.01985815129346501
Ruminiclostridium_E_siraeum,AG,Israel,22,100,0.10893115206195557,0.020682327697554344
Ruminiclostridium_E_siraeum,AG,SW,22,100,0.05584156526754708,0.018404030750640298
Ruminiclostridium_E_siraeum,AG,US,22,100,0.11679886014301104,0.025910698852554724
Ruminiclostridium_E_siraeum,BF,China,22,100,0.3536513070639647,0.008279196983601888
Ruminiclostridium_E_siraeum,BF,Denmark,22,100,0.3076102257549092,0.012160608671732426
Ruminiclostridium_E_siraeum,BF,GH,22,100,0.04781688354270986,0.010958028871723369
Ruminiclostridium_E_siraeum,BF,Israel,22,100,0.28998654609977914,0.012919371092129954
Ruminiclostridium_E_siraeum,BF,SW,22,100,0.25777069743557396,0.008055098309038068
Ruminiclostridium_E_siraeum,BF,US,22,100,0.283793573129791,0.012964627173083939
Ruminiclostridium_E_siraeum,China,Denmark,22,100,0.16954616045047163,0.011296628146626112
Ruminiclostridium_E_siraeum,China,GH,22,100,0.21843091198225204,0.013011662198602988
Ruminiclostridium_E_siraeum,China,Israel,22,100,0.15205370898512147,0.014319400055996212
Ruminiclostridium_E_siraeum,China,SW,22,100,0.1604785544887914,0.008033625679409604
Ruminiclostridium_E_siraeum,China,US,22,100,0.16584501262753976,0.025917707491870993
Ruminiclostridium_E_siraeum,Denmark,GH,22,100,0.18368537035000326,0.014979092157590254
Ruminiclostridium_E_siraeum,Denmark,Israel,22,100,0.006236335378586401,0.010544016026720112
Ruminiclostridium_E_siraeum,Denmark,SW,22,100,0.10142240550278489,0.017295168389806288
Ruminiclostridium_E_siraeum,Denmark,US,22,100,0.05549112216679003,0.029818999921542296
Ruminiclostridium_E_siraeum,GH,Israel,22,100,0.16552840515518483,0.01645509549916172
Ruminiclostridium_E_siraeum,GH,SW,22,100,0.1258771752307587,0.01265348068225531
Ruminiclostridium_E_siraeum,GH,US,22,100,0.16090408293125447,0.01581524178046135
Ruminiclostridium_E_siraeum,Israel,SW,22,100,0.07717909023461482,0.016688563815006344
Ruminiclostridium_E_siraeum,Israel,US,22,100,0.03528245036299133,0.026071620083700137
Ruminiclostridium_E_siraeum,SW,US,22,100,0.06512744150225838,0.012075967526473238
Ruminococcus_D_bicirculans,AG,China,24,100,0.022172604990726055,0.009937730518380782
Ruminococcus_D_bicirculans,AG,Denmark,24,100,0.0639698352572395,0.01299342964681712
Ruminococcus_D_bicirculans,AG,Germany,24,100,0.07290929378106191,0.0106292288290917
Ruminococcus_D_bicirculans,AG,Israel,24,100,0.05069275188278013,0.014831524417988249
Ruminococcus_D_bicirculans,AG,Netherlands,24,100,0.06434861430616824,0.011060290290176663
Ruminococcus_D_bicirculans,AG,SW,24,100,0.020467008331874627,0.010903921631659558
Ruminococcus_D_bicirculans,AG,Sweden,24,100,0.05278127855777627,0.011704626445077276
Ruminococcus_D_bicirculans,AG,UK,24,100,0.053067571659008515,0.011227983007959373
Ruminococcus_D_bicirculans,AG,US,24,100,0.04803870955225142,0.012148238266134327
Ruminococcus_D_bicirculans,China,Denmark,24,100,0.08528906408127619,0.018744344176068094
Ruminococcus_D_bicirculans,China,Germany,24,100,0.09769015746573405,0.017740771036258852
Ruminococcus_D_bicirculans,China,Israel,24,100,0.0735095719944911,0.019528154051011184
Ruminococcus_D_bicirculans,China,Netherlands,24,100,0.08094015983718887,0.016940589630166272
Ruminococcus_D_bicirculans,China,SW,24,100,0.04337567769248608,0.015724672095591006
Ruminococcus_D_bicirculans,China,Sweden,24,100,0.07477586533092531,0.01707148154351222
Ruminococcus_D_bicirculans,China,UK,24,100,0.07207058087039563,0.017661788261551657
Ruminococcus_D_bicirculans,China,US,24,100,0.07063063760770612,0.017314411443877988
Ruminococcus_D_bicirculans,Denmark,Germany,24,100,0.015263204261731778,0.007510922014299785
Ruminococcus_D_bicirculans,Denmark,Israel,24,100,0.016324799412430563,0.009794081638228412
Ruminococcus_D_bicirculans,Denmark,Netherlands,24,100,0.01092745039311489,0.008262103318313039
Ruminococcus_D_bicirculans,Denmark,SW,24,100,0.02504232145120294,0.008822351470709318
Ruminococcus_D_bicirculans,Denmark,Sweden,24,100,0.0009132811180882542,0.005907878943924507
Ruminococcus_D_bicirculans,Denmark,UK,24,100,0.008798580958703,0.006279315512202464
Ruminococcus_D_bicirculans,Denmark,US,24,100,0.005285163199485556,0.007025025784951417
Ruminococcus_D_bicirculans,Germany,Israel,24,100,0.011765897946592387,0.006000387758470835
Ruminococcus_D_bicirculans,Germany,Netherlands,24,100,0.01493806240696286,0.00438956288721486
Ruminococcus_D_bicirculans,Germany,SW,24,100,0.027373102783069477,0.00815230901615478
Ruminococcus_D_bicirculans,Germany,Sweden,24,100,0.004712259516747078,0.004354424142783861
Ruminococcus_D_bicirculans,Germany,UK,24,100,0.015439165529990861,0.0036383591732557074
Ruminococcus_D_bicirculans,Germany,US,24,100,0.014638690993445471,0.006928786536019646
Ruminococcus_D_bicirculans,Israel,Netherlands,24,100,0.00987861074721226,0.007240000371227701
Ruminococcus_D_bicirculans,Israel,SW,24,100,0.019481417644375765,0.01010012189234529
Ruminococcus_D_bicirculans,Israel,Sweden,24,100,0.007546578914911173,0.008353373732669861
Ruminococcus_D_bicirculans,Israel,UK,24,100,0.0113732624599949,0.006090219079986059
Ruminococcus_D_bicirculans,Israel,US,24,100,0.012905340384179214,0.008042365320828596
Ruminococcus_D_bicirculans,Netherlands,SW,24,100,0.028323380865745273,0.007187185905835691
Ruminococcus_D_bicirculans,Netherlands,Sweden,24,100,0.01010947625019653,0.006746575792915526
Ruminococcus_D_bicirculans,Netherlands,UK,24,100,-0.001647074092625703,0.0032489157206797604
Ruminococcus_D_bicirculans,Netherlands,US,24,100,0.011759790636923471,0.005919454935003293
Ruminococcus_D_bicirculans,SW,Sweden,24,100,0.019915158336241592,0.007755095639249251
Ruminococcus_D_bicirculans,SW,UK,24,100,0.019027421812100664,0.006665639466973603
Ruminococcus_D_bicirculans,SW,US,24,100,0.01567551410225302,0.00660440199861207
Ruminococcus_D_bicirculans,Sweden,UK,24,100,0.0077747332101322855,0.004782701849819279
Ruminococcus_D_bicirculans,Sweden,US,24,100,0.0029688369530347057,0.005370552496784996
Ruminococcus_D_bicirculans,UK,US,24,100,0.008110828286401061,0.004652047516589124
Ruminococcus_E_bromii_B,AG,BF,23,100,0.03399033289307269,0.008030402933879216
Ruminococcus_E_bromii_B,AG,China,23,100,0.01653853567613716,0.005994481810030934
Ruminococcus_E_bromii_B,AG,DM,23,100,0.002368739497748665,0.004195436612172631
Ruminococcus_E_bromii_B,AG,Denmark,23,100,0.04191980371988079,0.01004489612017011
Ruminococcus_E_bromii_B,AG,GH,23,100,0.024153376600054285,0.005935001917169314
Ruminococcus_E_bromii_B,AG,Germany,23,100,0.036941762411633355,0.008415500683513405
Ruminococcus_E_bromii_B,AG,Israel,23,100,0.02908541755720045,0.008574577750228376
Ruminococcus_E_bromii_B,AG,KY,23,100,0.005957816977920344,0.003771683104293276
Ruminococcus_E_bromii_B,AG,Netherlands,23,100,0.03855046573204952,0.009940153762564064
Ruminococcus_E_bromii_B,AG,SW,23,100,0.017813319593978548,0.008071799736666135
Ruminococcus_E_bromii_B,AG,Spain,23,100,0.059564150020062614,0.007334071875334225
Ruminococcus_E_bromii_B,AG,Sweden,23,100,0.03482379354497307,0.008087101561080647
Ruminococcus_E_bromii_B,AG,UK,23,100,0.04075449332418761,0.008607191863609679
Ruminococcus_E_bromii_B,AG,US,23,100,0.05459362108913246,0.01262429818683568
Ruminococcus_E_bromii_B,BF,China,23,100,0.05286042594689762,0.008082342001679286
Ruminococcus_E_bromii_B,BF,DM,23,100,0.035423579067432966,0.008391416506743701
Ruminococcus_E_bromii_B,BF,Denmark,23,100,0.08407788264338681,0.01046249382504711
Ruminococcus_E_bromii_B,BF,GH,23,100,0.015529591413275751,0.00511950173919668
Ruminococcus_E_bromii_B,BF,Germany,23,100,0.07864769969673953,0.008053125916639313
Ruminococcus_E_bromii_B,BF,Israel,23,100,0.07327892355265385,0.00912209193946847
Ruminococcus_E_bromii_B,BF,KY,23,100,0.03425662579700689,0.0075277314917725656
Ruminococcus_E_bromii_B,BF,Netherlands,23,100,0.08085953621977433,0.008270422732864506
Ruminococcus_E_bromii_B,BF,SW,23,100,0.06023651743748606,0.009832262582301623
Ruminococcus_E_bromii_B,BF,Spain,23,100,0.09794833520589837,0.006900457001040294
Ruminococcus_E_bromii_B,BF,Sweden,23,100,0.07496232047489705,0.009539361445763825
Ruminococcus_E_bromii_B,BF,UK,23,100,0.08499649334426243,0.00801712626298624
Ruminococcus_E_bromii_B,BF,US,23,100,0.09397998922918177,0.009974224562002774
Ruminococcus_E_bromii_B,China,DM,23,100,0.02007241996381558,0.006627939240095553
Ruminococcus_E_bromii_B,China,Denmark,23,100,0.04773538136196193,0.010974692404358003
Ruminococcus_E_bromii_B,China,GH,23,100,0.03973126844331236,0.006200750444190005
Ruminococcus_E_bromii_B,China,Germany,23,100,0.039924733751604144,0.010909043694819532
Ruminococcus_E_bromii_B,China,Israel,23,100,0.03765715760577512,0.010865989138343999
Ruminococcus_E_bromii_B,China,KY,23,100,0.021097352149008142,0.006950451465050856
Ruminococcus_E_bromii_B,China,Netherlands,23,100,0.046888859511825004,0.009899512419230616
Ruminococcus_E_bromii_B,China,SW,23,100,0.03022420783890978,0.009311804212825112
Ruminococcus_E_bromii_B,China,Spain,23,100,0.058969482640783236,0.011925805292289435
Ruminococcus_E_bromii_B,China,Sweden,23,100,0.044926749799491725,0.009937800121681587
Ruminococcus_E_bromii_B,China,UK,23,100,0.04704357914012977,0.010214530469701366
Ruminococcus_E_bromii_B,China,US,23,100,0.05610235458334215,0.013929160199716597
Ruminococcus_E_bromii_B,DM,Denmark,23,100,0.03320539267656658,0.008267229658292559
Ruminococcus_E_bromii_B,DM,GH,23,100,0.02790586673682045,0.006036221595509032
Ruminococcus_E_bromii_B,DM,Germany,23,100,0.028698897867905297,0.006866717356186967
Ruminococcus_E_bromii_B,DM,Israel,23,100,0.01908390129283982,0.006135990067727641
Ruminococcus_E_bromii_B,DM,KY,23,100,0.0027484548025040966,0.0029043497143316295
Ruminococcus_E_bromii_B,DM,Netherlands,23,100,0.02872575950453257,0.006606323732498595
Ruminococcus_E_bromii_B,DM,SW,23,100,0.01222715086782046,0.006875351659326184
Ruminococcus_E_bromii_B,DM,Spain,23,100,0.04938459349821144,0.0066167645810816
Ruminococcus_E_bromii_B,DM,Sweden,23,100,0.026608137451713948,0.006814923995198285
Ruminococcus_E_bromii_B,DM,UK,23,100,0.031600388999534566,0.006597605629470708
Ruminococcus_E_bromii_B,DM,US,23,100,0.04484653354211479,0.009599714350492101
Ruminococcus_E_bromii_B,Denmark,GH,23,100,0.0859305298620764,0.007760634082961248
Ruminococcus_E_bromii_B,Denmark,Germany,23,100,0.005731641623691474,0.009511790814949198
Ruminococcus_E_bromii_B,Denmark,Israel,23,100,0.009228458475118172,0.008477231003779421
Ruminococcus_E_bromii_B,Denmark,KY,23,100,0.03441745444512132,0.008655680015090959
Ruminococcus_E_bromii_B,Denmark,Netherlands,23,100,0.0026057358683408954,0.008206627668702041
Ruminococcus_E_bromii_B,Denmark,SW,23,100,0.013535830246879902,0.0074599362217748965
Ruminococcus_E_bromii_B,Denmark,Spain,23,100,0.020624496858114138,0.011914219496175358
Ruminococcus_E_bromii_B,Denmark,Sweden,23,100,0.0073383763293245795,0.00925236960758007
Ruminococcus_E_bromii_B,Denmark,UK,23,100,0.008305662748387472,0.008231275387865018
Ruminococcus_E_bromii_B,Denmark,US,23,100,0.014485765793611749,0.01301302520430376
Ruminococcus_E_bromii_B,GH,Germany,23,100,0.08148518597100524,0.005624976391963727
Ruminococcus_E_bromii_B,GH,Israel,23,100,0.07132434625260692,0.007750923808953119
Ruminococcus_E_bromii_B,GH,KY,23,100,0.028383481158935936,0.005903483659199442
Ruminococcus_E_bromii_B,GH,Netherlands,23,100,0.08262948712597094,0.006842621483183802
Ruminococcus_E_bromii_B,GH,SW,23,100,0.05831534792014566,0.008404028920273409
Ruminococcus_E_bromii_B,GH,Spain,23,100,0.10164634653241914,0.003729577068087902
Ruminococcus_E_bromii_B,GH,Sweden,23,100,0.07617467899645418,0.007203825816757362
Ruminococcus_E_bromii_B,GH,UK,23,100,0.0880560401275622,0.0046145910902610845
Ruminococcus_E_bromii_B,GH,US,23,100,0.0965479802885024,0.009231972699206076
Ruminococcus_E_bromii_B,Germany,Israel,23,100,0.00785978940817807,0.007521878669773274
Ruminococcus_E_bromii_B,Germany,KY,23,100,0.02989601430736188,0.007239973862618533
Ruminococcus_E_bromii_B,Germany,Netherlands,23,100,0.0008080001134676093,0.008337006676776625
Ruminococcus_E_bromii_B,Germany,SW,23,100,0.009994295634959391,0.005171134135592552
Ruminococcus_E_bromii_B,Germany,Spain,23,100,0.009320872926995304,0.00468459303201737
Ruminococcus_E_bromii_B,Germany,Sweden,23,100,0.007052325029774665,0.007321822984392263
Ruminococcus_E_bromii_B,Germany,UK,23,100,-0.001224203187337143,0.0038586524109030717
Ruminococcus_E_bromii_B,Germany,US,23,100,0.011594577119604028,0.00880127387347255
Ruminococcus_E_bromii_B,Israel,KY,23,100,0.021975602855596136,0.00658293846868704
Ruminococcus_E_bromii_B,Israel,Netherlands,23,100,0.0018453082940337498,0.006297376501425954
Ruminococcus_E_bromii_B,Israel,SW,23,100,0.006943862478386738,0.006866033159341996
Ruminococcus_E_bromii_B,Israel,Spain,23,100,0.03180460429556016,0.009166632760512562
Ruminococcus_E_bromii_B,Israel,Sweden,23,100,0.0034135198742526528,0.00591267692874569
Ruminococcus_E_bromii_B,Israel,UK,23,100,0.006646644466431604,0.005786062605881349
Ruminococcus_E_bromii_B,Israel,US,23,100,0.019818956955678466,0.012666060946547675
Ruminococcus_E_bromii_B,KY,Netherlands,23,100,0.031672973724626956,0.006853674736094177
Ruminococcus_E_bromii_B,KY,SW,23,100,0.017111826266582565,0.0066171745263726685
Ruminococcus_E_bromii_B,KY,Spain,23,100,0.04948060980850346,0.007381756655844659
Ruminococcus_E_bromii_B,KY,Sweden,23,100,0.029806695510205303,0.006842080785557929
Ruminococcus_E_bromii_B,KY,UK,23,100,0.03371164707884071,0.006331387268273548
Ruminococcus_E_bromii_B,KY,US,23,100,0.04442187202155337,0.010606078738998957
Ruminococcus_E_bromii_B,Netherlands,SW,23,100,0.010334817264266874,0.0068225354587138996
Ruminococcus_E_bromii_B,Netherlands,Spain,23,100,0.023582593123492007,0.010423465072641023
Ruminococcus_E_bromii_B,Netherlands,Sweden,23,100,-4.7169961615324514e-05,0.007787721664779128
Ruminococcus_E_bromii_B,Netherlands,UK,23,100,0.001203373623298792,0.006980951392540265
Ruminococcus_E_bromii_B,Netherlands,US,23,100,0.013845018193567326,0.012438976383615182
Ruminococcus_E_bromii_B,SW,Spain,23,100,0.03276961074353412,0.007227635738847527
Ruminococcus_E_bromii_B,SW,Sweden,23,100,0.010123128903865885,0.007644449604258011
Ruminococcus_E_bromii_B,SW,UK,23,100,0.013302388655449662,0.005809307231190124
Ruminococcus_E_bromii_B,SW,US,23,100,0.02512765519187397,0.01012306178326294
Ruminococcus_E_bromii_B,Spain,Sweden,23,100,0.028870660701678943,0.00871929779842607
Ruminococcus_E_bromii_B,Spain,UK,23,100,0.010509056172235114,0.004150170374881245
Ruminococcus_E_bromii_B,Spain,US,23,100,0.016938382498239035,0.007432751733180602
Ruminococcus_E_bromii_B,Sweden,UK,23,100,0.004901541492941977,0.007070517274636512
Ruminococcus_E_bromii_B,Sweden,US,23,100,0.01889625812257903,0.011985993824909447
Ruminococcus_E_bromii_B,UK,US,23,100,0.011526959022754555,0.008886908324804182
Ruminococcus_E_sp003526955,AG,BF,22,100,0.06817692553379287,0.014611931296617016
Ruminococcus_E_sp003526955,AG,China,22,100,0.029752578398375792,0.00843088318400722
Ruminococcus_E_sp003526955,AG,DM,22,100,0.0004928407442124018,0.007430314041136226
Ruminococcus_E_sp003526955,AG,Denmark,22,100,0.05257375534579945,0.0118204106992487
Ruminococcus_E_sp003526955,AG,GH,22,100,0.0745370242071999,0.016671260721478252
Ruminococcus_E_sp003526955,AG,Israel,22,100,0.030350895420707714,0.009280195230802238
Ruminococcus_E_sp003526955,AG,KY,22,100,0.0023775861092829426,0.004790844134373431
Ruminococcus_E_sp003526955,AG,Netherlands,22,100,0.043631128616510584,0.00984028097020774
Ruminococcus_E_sp003526955,AG,SW,22,100,0.017765715035442966,0.009942205672281452
Ruminococcus_E_sp003526955,AG,US,22,100,0.047053509534723294,0.011204884938777216
Ruminococcus_E_sp003526955,BF,China,22,100,0.11747109796225892,0.010201122926633995
Ruminococcus_E_sp003526955,BF,DM,22,100,0.08328151301190644,0.012929011848835924
Ruminococcus_E_sp003526955,BF,Denmark,22,100,0.13672717695325728,0.011295806762831026
Ruminococcus_E_sp003526955,BF,GH,22,100,0.032502067319392695,0.00907485006838458
Ruminococcus_E_sp003526955,BF,Israel,22,100,0.12331519548530906,0.010289782811853528
Ruminococcus_E_sp003526955,BF,KY,22,100,0.06041724957607822,0.012244298532554158
Ruminococcus_E_sp003526955,BF,Netherlands,22,100,0.13159704836410688,0.009300677780447384
Ruminococcus_E_sp003526955,BF,SW,22,100,0.10264982845690789,0.013844200503919912
Ruminococcus_E_sp003526955,BF,US,22,100,0.13692304040884828,0.010567479850771541
Ruminococcus_E_sp003526955,China,DM,22,100,0.024437869801762668,0.005688943839264754
Ruminococcus_E_sp003526955,China,Denmark,22,100,0.04262370279704799,0.010169985873999421
Ruminococcus_E_sp003526955,China,GH,22,100,0.1319898818537884,0.003948038447534459
Ruminococcus_E_sp003526955,China,Israel,22,100,0.017740186201796578,0.005502067944823801
Ruminococcus_E_sp003526955,China,KY,22,100,0.02523249554414357,0.005280279557035834
Ruminococcus_E_sp003526955,China,Netherlands,22,100,0.032494048824304594,0.0071817034352588405
Ruminococcus_E_sp003526955,China,SW,22,100,0.020450879743351767,0.005619221961774676
Ruminococcus_E_sp003526955,China,US,22,100,0.04137718395874589,0.011783083953177025
Ruminococcus_E_sp003526955,DM,Denmark,22,100,0.0459770597218089,0.009536380072021525
Ruminococcus_E_sp003526955,DM,GH,22,100,0.09627869321464078,0.011740289760556084
